AdjChg,2025-07-21T00:23:31.825Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Full,Down
AdjChg,2025-07-21T00:23:35.704Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Exchange,Full
AdjChg,2025-07-21T00:23:36.558Z,192.168.100.2,IPv4,0.0.0.0,1.1.1.1,Exchange,Full
IF_INTERFACE_DOWN,2025-07-21T00:23:36.679Z,192.168.100.2,IPv4,0.0.0.0
AdjChg,2025-07-21T00:23:38.278Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Full,Down
AdjChg,2025-07-21T00:23:44.415Z,192.168.100.2,IPv4,0.0.0.0,1.1.1.1,Full,Down
IF_ELIG_BCAST_UP,2025-07-21T00:23:45.387Z,192.168.100.2,IPv4,0.0.0.0
AdjChg,2025-07-21T00:23:45.773Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Down,Init
AdjChg,2025-07-21T00:23:46.956Z,192.168.100.2,IPv4,0.0.0.0,1.1.1.1,Down,Init
AdjChg,2025-07-21T00:23:50.804Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Exchange,Full
AdjChg,2025-07-21T00:23:56.173Z,192.168.100.2,IPv4,0.0.0.0,1.1.1.1,Exchange,Full
AdjChg,2025-07-21T00:23:59.585Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Exchange,Full
AdjChg,2025-07-21T00:24:05.619Z,192.168.100.2,IPv4,0.0.0.0,1.1.1.1,Exchange,Full
IF_INTERFACE_DOWN,2025-07-21T00:24:06.259Z,192.168.100.2,IPv4,0.0.0.0
AdjChg,2025-07-21T00:24:12.719Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Full,Down
AdjChg,2025-07-21T00:24:15.042Z,192.168.100.2,IPv4,0.0.0.0,1.1.1.1,Full,Down
IF_ELIG_BCAST_UP,2025-07-21T00:24:15.181Z,192.168.100.2,IPv4,0.0.0.0
AdjChg,2025-07-21T00:24:19.209Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Down,Init
AdjChg,2025-07-21T00:24:27.052Z,192.168.100.2,IPv4,0.0.0.0,1.1.1.1,Down,Init
AdjChg,2025-07-21T00:24:28.337Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Exchange,Full
AdjChg,2025-07-21T00:24:36.763Z,192.168.100.2,IPv4,0.0.0.0,1.1.1.1,Exchange,Full
AdjChg,2025-07-21T00:24:37.660Z,192.168.100.1,IPv4,0.0.0.0,2.2.2.2,Full,Init
AdjChg,2025-07-21T00:24:38.212Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Down,Init
AdjChg,2025-07-21T00:24:38.355Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Down,Init
AdjChg,2025-07-21T00:24:39.122Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Down,Init
AdjChg,2025-07-21T00:24:39.597Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Init,Two-way
AdjChg,2025-07-21T00:24:39.897Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Init,Two-way
AdjChg,2025-07-21T00:24:40.113Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Init,Two-way
AdjChg,2025-07-21T00:24:40.267Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Init,Two-way
AdjChg,2025-07-21T00:24:40.575Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Init,Two-way
AdjChg,2025-07-21T00:24:40.790Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Init,Two-way
AdjChg,2025-07-21T00:24:41.128Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Down,Init
AdjChg,2025-07-21T00:24:41.648Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Init,Two-way
AdjChg,2025-07-21T00:24:41.916Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Two-way,Exstart
AdjChg,2025-07-21T00:24:41.949Z,192.168.100.1,IPv4,0.0.0.0,2.2.2.2,Init,Two-way
AdjChg,2025-07-21T00:24:42.079Z,192.168.100.1,IPv4,0.0.0.0,2.2.2.2,Two-way,Exstart
AdjChg,2025-07-21T00:24:42.821Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Exstart,Exchange
AdjChg,2025-07-21T00:24:43.010Z,192.168.100.1,IPv4,0.0.0.0,2.2.2.2,Exstart,Exchange
AdjChg,2025-07-21T00:24:43.336Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Exchange,Loading
AdjChg,2025-07-21T00:24:44.082Z,192.168.100.1,IPv4,0.0.0.0,2.2.2.2,Exchange,Full
AdjChg,2025-07-21T00:24:44.098Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Loading,Full
AdjChg,2025-07-21T00:24:52.709Z,FE80::800:901:4D3:7B05,IPv6,0.0.0.0,10.10.10.2,Exchange,Full
IF_INTERFACE_DOWN,2025-07-21T00:24:53.369Z,FE80::800:901:4D3:7B05,IPv6,0.0.0.0
AdjChg,2025-07-21T00:25:02.232Z,FE80::800:901:4D3:7B05,IPv6,0.0.0.0,10.10.10.2,Full,Down
IF_ELIG_BCAST_UP,2025-07-21T00:25:02.830Z,FE80::800:901:4D3:7B05,IPv6,0.0.0.0
AdjChg,2025-07-21T00:25:04.959Z,FE80::800:901:4D3:7B05,IPv6,0.0.0.0,10.10.10.2,Down,Init
AdjChg,2025-07-21T00:25:05.373Z,FE80::800:901:4D3:7B05,IPv6,0.0.0.0,10.10.10.2,Exchange,Full
AdjChg,2025-07-21T00:25:05.970Z,FE80::800:901:476:726,IPv6,0.0.0.0,10.10.10.1,Exchange,Full
IF_INTERFACE_DOWN,2025-07-21T00:25:06.564Z,FE80::800:901:476:726,IPv6,0.0.0.0
AdjChg,2025-07-21T00:25:11.022Z,FE80::800:901:476:726,IPv6,0.0.0.0,10.10.10.1,Full,Down
IF_ELIG_BCAST_UP,2025-07-21T00:25:11.819Z,FE80::800:901:476:726,IPv6,0.0.0.0
AdjChg,2025-07-21T00:25:12.179Z,FE80::800:901:476:726,IPv6,0.0.0.0,10.10.10.1,Down,Init
AdjChg,2025-07-21T00:25:20.158Z,FE80::800:901:476:726,IPv6,0.0.0.0,10.10.10.1,Exchange,Full
AdjChg,2025-07-21T00:25:21.080Z,FE80::800:901:4D3:7B05,IPv6,0.0.0.0,10.10.10.2,Down,Init
AdjChg,2025-07-21T00:25:21.853Z,192.168.100.1,IPv4,0.0.0.0,192.168.100.2,Two-way,Exstart
AdjChg,2025-07-21T00:25:22.344Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Two-way,Exstart
AdjChg,2025-07-21T00:25:23.033Z,192.168.100.1,IPv4,0.0.0.0,192.168.100.2,Exstart,Exchange
AdjChg,2025-07-21T00:25:23.884Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Exstart,Exchange
AdjChg,2025-07-21T00:25:24.122Z,192.168.100.1,IPv4,0.0.0.0,192.168.100.2,Exchange,Loading
AdjChg,2025-07-21T00:25:24.730Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Exchange,Full
AdjChg,2025-07-21T00:25:25.217Z,192.168.100.1,IPv4,0.0.0.0,192.168.100.2,Loading,Full
AdjChg,2025-07-21T00:25:25.732Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Full,Down
IF_INTERFACE_DOWN,2025-07-21T00:25:26.601Z,192.168.100.2,IPv4,0.0.0.0
IF_ELIG_BCAST_UP,2025-07-21T00:25:26.996Z,192.168.100.2,IPv4,0.0.0.0
AdjChg,2025-07-21T00:25:27.354Z,FE80::800:901:476:726,IPv6,0.0.0.0,10.10.10.1,Down,Init
AdjChg,2025-07-21T00:25:27.653Z,FE80::800:901:476:726,IPv6,0.0.0.0,10.10.10.1,Init,Two-way
AdjChg,2025-07-21T00:25:28.190Z,FE80::800:901:4D3:7B05,IPv6,0.0.0.0,10.10.10.2,Init,Two-way
AdjChg,2025-07-21T00:25:36.077Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Exchange,Full
AdjChg,2025-07-21T00:25:38.442Z,192.168.100.2,IPv4,0.0.0.0,1.1.1.1,Exchange,Full
IF_INTERFACE_DOWN,2025-07-21T00:25:39.378Z,192.168.100.2,IPv4,0.0.0.0
AdjChg,2025-07-21T00:25:42.655Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Full,Down
AdjChg,2025-07-21T00:25:45.448Z,192.168.100.2,IPv4,0.0.0.0,1.1.1.1,Full,Down
IF_ELIG_BCAST_UP,2025-07-21T00:25:45.526Z,192.168.100.2,IPv4,0.0.0.0
AdjChg,2025-07-21T00:25:53.715Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Down,Init
AdjChg,2025-07-21T00:25:57.081Z,192.168.100.2,IPv4,0.0.0.0,1.1.1.1,Down,Init
AdjChg,2025-07-21T00:26:03.932Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Exchange,Full
AdjChg,2025-07-21T00:26:04.442Z,192.168.100.2,IPv4,0.0.0.0,1.1.1.1,Exchange,Full
AdjChg,2025-07-21T00:26:05.186Z,192.168.100.1,IPv4,0.0.0.0,2.2.2.2,Full,Init
AdjChg,2025-07-21T00:26:05.198Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Down,Init
AdjChg,2025-07-21T00:26:05.656Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Init,Two-way
AdjChg,2025-07-21T00:26:06.226Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Two-way,Exstart
AdjChg,2025-07-21T00:26:06.671Z,192.168.100.1,IPv4,0.0.0.0,2.2.2.2,Init,Two-way
AdjChg,2025-07-21T00:26:07.068Z,192.168.100.1,IPv4,0.0.0.0,2.2.2.2,Two-way,Exstart
AdjChg,2025-07-21T00:26:07.828Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Exstart,Exchange
AdjChg,2025-07-21T00:26:08.274Z,192.168.100.1,IPv4,0.0.0.0,2.2.2.2,Exstart,Exchange
AdjChg,2025-07-21T00:26:08.806Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Exchange,Loading
AdjChg,2025-07-21T00:26:09.458Z,192.168.100.1,IPv4,0.0.0.0,2.2.2.2,Exchange,Full
AdjChg,2025-07-21T00:26:10.159Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Loading,Full
AdjChg,2025-07-21T00:26:10.983Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Two-way,Exstart
AdjChg,2025-07-21T00:26:11.465Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Two-way,Exstart
AdjChg,2025-07-21T00:26:11.851Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Two-way,Exstart
AdjChg,2025-07-21T00:26:11.961Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Two-way,Exstart
AdjChg,2025-07-21T00:26:12.726Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Two-way,Exstart
AdjChg,2025-07-21T00:26:13.645Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Two-way,Exstart
AdjChg,2025-07-21T00:26:14.344Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exstart,Exchange
AdjChg,2025-07-21T00:26:14.995Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exstart,Exchange
AdjChg,2025-07-21T00:26:15.322Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exstart,Exchange
AdjChg,2025-07-21T00:26:16.247Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Exstart,Exchange
AdjChg,2025-07-21T00:26:17.047Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Exstart,Exchange
AdjChg,2025-07-21T00:26:17.586Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Exstart,Exchange
AdjChg,2025-07-21T00:26:18.198Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exchange,Loading
AdjChg,2025-07-21T00:26:18.578Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exchange,Loading
AdjChg,2025-07-21T00:26:19.500Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exchange,Loading
AdjChg,2025-07-21T00:26:20.259Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Exchange,Full
AdjChg,2025-07-21T00:26:20.535Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Exchange,Full
AdjChg,2025-07-21T00:26:20.740Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Exchange,Full
AdjChg,2025-07-21T00:26:21.126Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Loading,Full
AdjChg,2025-07-21T00:26:21.139Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Loading,Full
AdjChg,2025-07-21T00:26:21.171Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Loading,Full
AdjChg,2025-07-21T00:26:22.140Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Full,Down
AdjChg,2025-07-21T00:26:22.913Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Full,Down
AdjChg,2025-07-21T00:26:31.401Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exchange,Full
IF_INTERFACE_DOWN,2025-07-21T00:26:31.925Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1
AdjChg,2025-07-21T00:26:39.060Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Full,Down
IF_ELIG_BCAST_UP,2025-07-21T00:26:39.943Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1
AdjChg,2025-07-21T00:26:45.905Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Down,Init
AdjChg,2025-07-21T00:26:48.974Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exchange,Full
AdjChg,2025-07-21T00:26:49.935Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exchange,Full
IF_INTERFACE_DOWN,2025-07-21T00:26:50.381Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1
AdjChg,2025-07-21T00:26:56.019Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Full,Down
IF_ELIG_BCAST_UP,2025-07-21T00:26:56.489Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1
AdjChg,2025-07-21T00:27:02.860Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Down,Init
AdjChg,2025-07-21T00:27:07.046Z,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exchange,Full
AdjChg,2025-07-21T00:27:07.122Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Full,Down
AdjChg,2025-07-21T00:27:07.379Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Full,Down
AdjChg,2025-07-21T00:27:11.511Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Exchange,Full
IF_INTERFACE_DOWN,2025-07-21T00:27:12.483Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1
AdjChg,2025-07-21T00:27:17.307Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Full,Down
IF_ELIG_BCAST_UP,2025-07-21T00:27:17.822Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1
AdjChg,2025-07-21T00:27:24.075Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Down,Init
AdjChg,2025-07-21T00:27:29.651Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Exchange,Full
IF_INTERFACE_DOWN,2025-07-21T00:27:30.004Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1
IF_ELIG_BCAST_UP,2025-07-21T00:27:30.016Z,FE80::800:901:419:BDB1,IPv6,0.0.0.1
AdjChg,2025-07-21T00:27:30.180Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Full,Down
AdjChg,2025-07-21T00:27:34.051Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Exchange,Full
AdjChg,2025-07-21T00:27:43.445Z,192.168.100.2,IPv4,0.0.0.0,1.1.1.1,Exchange,Full
IF_INTERFACE_DOWN,2025-07-21T00:27:43.469Z,192.168.100.2,IPv4,0.0.0.0
AdjChg,2025-07-21T00:27:44.673Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Full,Down
AdjChg,2025-07-21T00:27:53.251Z,192.168.100.2,IPv4,0.0.0.0,1.1.1.1,Full,Down
IF_ELIG_BCAST_UP,2025-07-21T00:27:53.448Z,192.168.100.2,IPv4,0.0.0.0
AdjChg,2025-07-21T00:28:03.252Z,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Down,Init
